,name,github_id,pypi_id,conda_id,npm_id,dockerhub_id,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,npm_url,npm_monthly_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank,show,category,projectrank_placing,trending
10,DeePTB,deepmodeling/DeePTB,dptb,,,,https://github.com/deepmodeling/DeePTB,https://github.com/deepmodeling/DeePTB,LGPL-3.0,2023-07-11 03:19:42,2024-10-03 18:52:57.000000,2024-10-03 18:52:57,748,26.0,15.0,3.0,177.0,8.0,28.0,52.0,2024-08-15 03:02:38,2.1.1,,581.0,11.0,DeePTB: A deep learning package for tight-binding approach with ab initio accuracy.,2.0,2.0,10.0,https://pypi.org/project/dptb,581.0,,,,,,,,,,16,True,others,2.0,
11,APEX,deepmodeling/APEX,apex-flow,,,,https://github.com/deepmodeling/APEX,https://github.com/deepmodeling/APEX,LGPL-3.0,2023-04-20 06:13:42,2024-10-25 03:40:57.000000,2024-10-25 03:40:57,591,22.0,16.0,7.0,77.0,,8.0,23.0,2024-05-06 10:01:52,1.2.0,,6644.0,4.0,APEX: Alloy Properties EXplorer using simulations.,2.0,2.0,6.0,https://pypi.org/project/apex-flow,6644.0,,,,,,,,,,16,True,others,2.0,
12,JAX-FEM,deepmodeling/jax-fem,jax-fem,,,,https://github.com/deepmodeling/jax-fem,https://github.com/deepmodeling/jax-fem,GPL-3.0,2023-10-02 15:20:54,2024-10-30 02:47:21.000000,2024-10-30 02:47:14,205,15.0,42.0,14.0,5.0,22.0,13.0,275.0,,,,706.0,,Differentiable Finite Element Method with JAX.,3.0,3.0,8.0,https://pypi.org/project/jax-fem,706.0,,,,,,,,,,15,True,others,2.0,
13,DMFF,deepmodeling/DMFF,,conda-forge/dmff,,,https://github.com/deepmodeling/DMFF,https://github.com/deepmodeling/DMFF,LGPL-3.0,2022-02-14 01:35:50,2024-10-19 08:37:14.000000,2024-01-12 00:58:20,431,,42.0,9.0,164.0,10.0,16.0,152.0,2023-11-09 14:32:37,1.0.0,,122.0,4.0,DMFF (Differentiable Molecular Force Field) is a Jax-based python package that provides a full differentiable..,,,14.0,,,https://anaconda.org/conda-forge/dmff,2024-01-06 07:33:02.470,1103.0,,,,,,,14,True,others,2.0,
14,rid-kit,deepmodeling/rid-kit,rid-kit,,,,https://github.com/deepmodeling/rid-kit,https://github.com/deepmodeling/rid-kit,LGPL-3.0,2021-02-02 02:44:00,2024-06-27 07:19:30.000000,2024-06-27 07:19:24,475,,22.0,5.0,21.0,1.0,3.0,44.0,2024-05-14 03:25:35,0.6.4,145.0,882.0,5.0,Reinforced dynamics.,2.0,2.0,14.0,https://pypi.org/project/rid-kit,879.0,,,,,,,,,,14,True,others,2.0,
15,DP-GUI,deepmodeling/dpgui,dpgui,,,,https://github.com/deepmodeling/dpgui,https://github.com/deepmodeling/dpgui,LGPL-3.0,2021-07-21 18:48:23,2024-10-28 22:44:26.000000,2024-09-11 04:21:44,306,2.0,5.0,6.0,475.0,,1.0,7.0,2023-10-13 05:16:09,1.0.0,,30949.0,4.0,A web-based GUI for user inputs.,9.0,9.0,4.0,https://pypi.org/project/dpgui,30949.0,,,,,,,,,,13,True,others,3.0,
16,deepmodeling_sphinx,deepmodeling/deepmodeling_sphinx,deepmodeling_sphinx,,,,https://github.com/deepmodeling/deepmodeling_sphinx,https://github.com/deepmodeling/deepmodeling_sphinx,LGPL-3.0,2022-03-04 00:19:06,2024-10-28 22:44:15.000000,2024-10-27 22:37:03,76,7.0,7.0,5.0,68.0,,,3.0,2024-10-27 22:37:32,0.3.0,,4213.0,24.0,Sphinx extension for DeepModeling projects.,,,7.0,https://pypi.org/project/deepmodeling_sphinx,4213.0,,,,,,,,,,13,True,others,3.0,
17,dpti,deepmodeling/dpti,dpti,,,,https://github.com/deepmodeling/dpti,https://github.com/deepmodeling/dpti,LGPL-3.0,2021-04-04 13:57:37,2024-10-28 22:44:28.000000,2024-08-14 03:08:53,406,9.0,19.0,7.0,71.0,8.0,,22.0,,,,287.0,,A Python Package to Automate Thermodynamic Integration Calculations for Free Energy.,2.0,2.0,19.0,https://pypi.org/project/dpti,287.0,,,,,,,,,,11,True,others,3.0,
18,GPUMD,deepmodeling/GPUMD,,,,,https://github.com/deepmodeling/GPUMD,https://github.com/deepmodeling/GPUMD,GPL-3.0,2024-06-18 05:40:21,2024-10-30 21:19:01.000000,2024-10-30 21:16:48,4195,279.0,,,,,,3.0,,,,,,Graphics Processing Units Molecular Dynamics.,,,35.0,,,,,,,,,,,,11,True,others,3.0,
19,DeePKS-kit,deepmodeling/deepks-kit,,,,,https://github.com/deepmodeling/deepks-kit,https://github.com/deepmodeling/deepks-kit,LGPL-3.0,2020-07-29 03:27:50,2024-09-28 05:44:36.000000,2024-04-13 03:44:40,384,,36.0,14.0,46.0,6.0,14.0,101.0,,,,,,a package for developing machine learning-based chemically accurate energy and density functional models.,,,7.0,,,,,,,,,,,,10,True,others,3.0,
20,fpop,deepmodeling/fpop,fpop,,,,https://github.com/deepmodeling/fpop,https://github.com/deepmodeling/fpop,LGPL-3.0,2023-02-10 03:16:47,2024-07-01 09:11:36.000000,2024-07-01 09:11:36,42,,12.0,9.0,25.0,4.0,,2.0,,,,2444.0,,,10.0,10.0,4.0,https://pypi.org/project/fpop,2444.0,,,,,,,,,,9,True,others,3.0,
21,community,deepmodeling/community,,,,,https://github.com/deepmodeling/community,https://github.com/deepmodeling/community,,2021-05-06 04:50:02,2024-09-26 09:19:17.000000,2024-09-26 09:19:17,137,13.0,21.0,11.0,42.0,,2.0,82.0,,,,,,DeepModeling community content.,,,17.0,,,,,,,,,,,,8,True,others,3.0,
22,fealpy,deepmodeling/fealpy,fealpy,,,,https://github.com/deepmodeling/fealpy,https://github.com/deepmodeling/fealpy,,2023-04-10 03:58:57,2024-04-24 03:09:27.000000,2024-04-24 01:36:31,6125,,2.0,1.0,1.0,,,3.0,,,,584.0,,Finite Element Analysis Library in Python.,,,57.0,https://pypi.org/project/fealpy,584.0,,,,,,,,,,8,True,others,3.0,
23,args,deepmodeling/args,,,@deepmodeling/args,,https://github.com/deepmodeling/args,https://github.com/deepmodeling/args,LGPL-3.0,2021-12-27 03:27:24,2024-09-02 15:27:53.000000,2024-09-02 15:27:51,74,1.0,2.0,6.0,47.0,,,2.0,2024-04-11 23:49:50,0.0.17,,44.0,16.0,DeepModeling dargs arguments generation.,5.0,5.0,3.0,,,,,,https://www.npmjs.com/package/@deepmodeling/args,44.0,,,,,8,True,others,3.0,
24,Uni-Fold,deepmodeling/Uni-Fold,,,,dptechnology/unifold,https://github.com/deepmodeling/Uni-Fold,https://github.com/deepmodeling/Uni-Fold,Apache-2.0,2021-12-07 14:40:37,2024-04-11 02:15:21.000000,2022-08-18 15:27:32,29,,18.0,5.0,2.0,,1.0,91.0,,,,22.0,,,,,3.0,,,,,,,,https://hub.docker.com/r/dptechnology/unifold,2024-01-08 06:24:09.367953,,768.0,7,True,others,3.0,
25,Blog,deepmodeling/blog,,,,,https://github.com/deepmodeling/blog,https://github.com/deepmodeling/blog,LGPL-3.0,2021-06-10 23:11:55,2024-10-11 17:30:48.000000,2024-09-11 03:27:08,177,7.0,7.0,6.0,109.0,,,1.0,,,,,,DeepModeling Blog.,,,7.0,,,,,,,,,,,,7,True,others,3.0,
26,tutorials,deepmodeling/tutorials,,,,,https://github.com/deepmodeling/tutorials,https://github.com/deepmodeling/tutorials,,2022-03-07 06:19:19,2024-08-21 19:01:45.000000,2024-08-21 19:01:44,143,3.0,22.0,5.0,67.0,,2.0,13.0,,,,,,Tutorials for DeepModeling projects.,,,10.0,,,,,,,,,,,,6,True,others,3.0,
27,AIS-Square,deepmodeling/AIS-Square,,,,,https://github.com/deepmodeling/AIS-Square,https://github.com/deepmodeling/AIS-Square,LGPL-3.0,2022-09-13 09:52:30,2024-10-30 16:38:17.000000,2023-12-06 03:06:55,469,,8.0,8.0,210.0,5.0,1.0,12.0,,,,,,,,,8.0,,,,,,,,,,,,6,True,others,3.0,
28,tbplas,deepmodeling/tbplas,,,,,https://github.com/deepmodeling/tbplas,https://github.com/deepmodeling/tbplas,,2024-02-29 03:21:24,2024-04-11 02:16:51.000000,2024-01-17 13:25:05,662,,4.0,9.0,2.0,2.0,,8.0,2024-03-01 09:33:35,1.6,,,1.0,Repository of TBPLaS (tight-binding package for large-scale simulation).,,,10.0,,,,,,,,,,,,6,True,others,3.0,
29,DeePDih,deepmodeling/DeePDih,,,,,https://github.com/deepmodeling/DeePDih,https://github.com/deepmodeling/DeePDih,MIT,2024-03-03 13:22:19,2024-06-23 14:34:36.000000,2024-04-19 07:37:47,61,,3.0,2.0,,,,4.0,,,,,,Deep Potential driven molecular dihedral scan toolkit.,,,,,,,,,,,,,,,6,True,others,3.0,1.0
30,docs,deepmodeling/docs,,,,,https://github.com/deepmodeling/docs,https://github.com/deepmodeling/docs,LGPL-3.0,2021-07-05 00:32:29,2024-10-28 21:42:38.000000,2024-10-28 21:42:38,28,1.0,7.0,5.0,24.0,,,3.0,,,,,,The home page of DeepModeling documentation.,,,8.0,,,,,,,,,,,,6,True,others,3.0,
31,AI4Science101,deepmodeling/AI4Science101,,,,,https://github.com/deepmodeling/AI4Science101,https://github.com/deepmodeling/AI4Science101,,2022-06-19 02:26:48,2024-04-11 02:15:55.000000,2022-09-04 02:06:18,139,,13.0,9.0,29.0,,1.0,84.0,,,,,,AI for Science.,,,5.0,,,,,,,,,,,,5,True,others,3.0,
32,DeepH-pack,deepmodeling/DeepH-pack,,,,,https://github.com/deepmodeling/DeepH-pack,https://github.com/deepmodeling/DeepH-pack,LGPL-3.0,2022-07-19 08:07:24,2024-04-11 02:16:01.000000,2023-12-28 12:48:09,56,,6.0,2.0,2.0,4.0,2.0,11.0,,,,,,Deep neural networks for density functional theory Hamiltonian.,,,6.0,,,,,,,,,,,,4,True,others,3.0,
33,tutorials-cn,deepmodeling/tutorials-cn,,,,,https://github.com/deepmodeling/tutorials-cn,https://github.com/deepmodeling/tutorials-cn,LGPL-2.1,2022-03-30 07:39:32,2024-04-11 02:15:41.000000,2022-12-29 11:58:55,9,,7.0,5.0,13.0,,,3.0,,,,,,,,,4.0,,,,,,,,,,,,4,True,others,3.0,
34,ADMP,deepmodeling/ADMP,,,,,https://github.com/deepmodeling/ADMP,https://github.com/deepmodeling/ADMP,,2021-12-26 07:22:47,2024-04-11 02:15:25.000000,2022-02-15 02:13:59,120,,2.0,1.0,6.0,,,2.0,,,,,,Automatic Differentiation Multipole Moment Molecular Forcefield.,,,7.0,,,,,,,,,,,,2,True,others,3.0,
35,LibRI,deepmodeling/LibRI,,,,,https://github.com/deepmodeling/LibRI,https://github.com/deepmodeling/LibRI,GPL-3.0,2023-04-19 02:10:20,2024-04-11 02:16:14.000000,2023-04-10 15:53:42,80,,1.0,2.0,1.0,2.0,1.0,6.0,,,,,,,,,2.0,,,,,,,,,,,,1,True,others,3.0,
36,openfinite,deepmodeling/openfinite,,,,,https://github.com/deepmodeling/openfinite,https://github.com/deepmodeling/openfinite,LGPL-3.0,2021-10-10 08:56:48,2024-04-11 02:15:14.000000,2021-10-06 08:13:39,13,,1.0,1.0,1.0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,0,True,others,,
37,dflow-op-cutter,deepmodeling/dflow-op-cutter,,,,,https://github.com/deepmodeling/dflow-op-cutter,https://github.com/deepmodeling/dflow-op-cutter,,2022-06-24 01:31:42,2024-04-11 02:15:58.000000,2022-07-06 09:54:08,4,,1.0,4.0,1.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,0,True,others,,
