,name,github_id,pypi_id,conda_id,npm_id,dockerhub_id,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,npm_url,npm_monthly_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank,show,category,projectrank_placing,trending
10,DeePTB,deepmodeling/DeePTB,dptb,,,,https://github.com/deepmodeling/DeePTB,https://github.com/deepmodeling/DeePTB,LGPL-3.0,2023-07-11 03:19:42,2024-08-08 14:31:43.000000,2024-07-25 08:19:42,722,35.0,13.0,3.0,163.0,9.0,25.0,37.0,2024-07-05 09:55:53,2.0.3,,68.0,9.0,DeePTB: A deep learning package for tight-binding approach with ab initio accuracy.,1.0,1.0,9.0,https://pypi.org/project/dptb,68.0,,,,,,,,,,15,True,others,2.0,-1.0
11,rid-kit,deepmodeling/rid-kit,rid-kit,,,,https://github.com/deepmodeling/rid-kit,https://github.com/deepmodeling/rid-kit,LGPL-3.0,2021-02-02 02:44:00,2024-06-27 07:19:30.000000,2024-06-27 07:19:24,475,6.0,21.0,5.0,21.0,1.0,3.0,42.0,2024-05-14 03:25:35,0.6.4,144.0,67.0,5.0,Reinforced dynamics.,1.0,1.0,14.0,https://pypi.org/project/rid-kit,63.0,,,,,,,,,,14,True,others,2.0,
12,JAX-FEM,deepmodeling/jax-fem,jax-fem,,,,https://github.com/deepmodeling/jax-fem,https://github.com/deepmodeling/jax-fem,GPL-3.0,2023-10-02 15:20:54,2024-07-24 03:24:24.000000,2024-07-24 03:24:10,190,6.0,33.0,11.0,4.0,17.0,7.0,212.0,,,,150.0,,Differentiable Finite Element Method with JAX.,1.0,1.0,7.0,https://pypi.org/project/jax-fem,150.0,,,,,,,,,,13,True,others,2.0,
13,DMFF,deepmodeling/DMFF,,conda-forge/dmff,,,https://github.com/deepmodeling/DMFF,https://github.com/deepmodeling/DMFF,LGPL-3.0,2022-02-14 01:35:50,2024-07-23 03:11:30.000000,2024-01-12 00:58:20,431,,40.0,9.0,158.0,10.0,16.0,146.0,2023-11-09 14:32:37,1.0.0,,92.0,4.0,DMFF (Differentiable Molecular Force Field) is a Jax-based python package that provides a full differentiable..,,,14.0,,,https://anaconda.org/conda-forge/dmff,2024-01-06 07:33:02.470,646.0,,,,,,,13,True,others,2.0,
14,APEX,deepmodeling/APEX,apex-flow,,,,https://github.com/deepmodeling/APEX,https://github.com/deepmodeling/APEX,LGPL-3.0,2023-04-20 06:13:42,2024-08-08 01:57:28.000000,2024-05-06 09:59:20,529,,16.0,7.0,70.0,,6.0,20.0,2024-05-06 10:01:52,1.2.0,,435.0,4.0,APEX: Alloy Properties EXplorer using simulations.,1.0,1.0,6.0,https://pypi.org/project/apex-flow,435.0,,,,,,,,,,13,True,others,2.0,-1.0
15,DP-GUI,deepmodeling/dpgui,dpgui,,,,https://github.com/deepmodeling/dpgui,https://github.com/deepmodeling/dpgui,LGPL-3.0,2021-07-21 18:48:23,2024-08-05 22:28:09.000000,2024-05-31 07:44:25,304,2.0,4.0,6.0,473.0,,1.0,7.0,2023-10-13 05:16:09,1.0.0,,16970.0,4.0,A web-based GUI for user inputs.,8.0,8.0,3.0,https://pypi.org/project/dpgui,16970.0,,,,,,,,,,13,True,others,2.0,-1.0
16,deepmodeling_sphinx,deepmodeling/deepmodeling_sphinx,deepmodeling_sphinx,,,,https://github.com/deepmodeling/deepmodeling_sphinx,https://github.com/deepmodeling/deepmodeling_sphinx,LGPL-3.0,2022-03-04 00:19:06,2024-08-06 19:25:59.000000,2024-08-06 19:25:57,71,9.0,6.0,5.0,62.0,,,2.0,2024-07-18 07:27:48,0.2.9,,3133.0,22.0,Sphinx extension for DeepModeling projects.,,,7.0,https://pypi.org/project/deepmodeling_sphinx,3133.0,,,,,,,,,,12,True,others,3.0,
17,DeePKS-kit,deepmodeling/deepks-kit,,,,,https://github.com/deepmodeling/deepks-kit,https://github.com/deepmodeling/deepks-kit,LGPL-3.0,2020-07-29 03:27:50,2024-08-08 16:28:48.000000,2024-04-13 03:44:40,384,,34.0,14.0,44.0,6.0,13.0,96.0,,,,,,a package for developing machine learning-based chemically accurate energy and density functional models.,,,7.0,,,,,,,,,,,,10,True,others,3.0,
18,args,deepmodeling/args,,,@deepmodeling/args,,https://github.com/deepmodeling/args,https://github.com/deepmodeling/args,LGPL-3.0,2021-12-27 03:27:24,2024-07-29 15:43:36.000000,2024-07-08 20:09:54,73,2.0,2.0,6.0,46.0,,,2.0,2024-04-11 23:49:50,0.0.17,,194.0,16.0,DeepModeling dargs arguments generation.,5.0,5.0,3.0,,,,,,https://www.npmjs.com/package/@deepmodeling/args,194.0,,,,,10,True,others,3.0,
19,dpti,deepmodeling/dpti,dpti,,,,https://github.com/deepmodeling/dpti,https://github.com/deepmodeling/dpti,LGPL-3.0,2021-04-04 13:57:37,2024-08-06 04:34:44.000000,2024-08-06 04:34:44,405,11.0,20.0,7.0,69.0,7.0,,19.0,,,,20.0,,A Python Package to Automate Thermodynamic Integration Calculations for Free Energy.,1.0,1.0,19.0,https://pypi.org/project/dpti,20.0,,,,,,,,,,9,True,others,3.0,1.0
20,GPUMD,deepmodeling/GPUMD,,,,,https://github.com/deepmodeling/GPUMD,https://github.com/deepmodeling/GPUMD,GPL-3.0,2024-06-18 05:40:21,2024-08-06 18:21:28.000000,2024-08-03 08:21:34,3911,187.0,,,,,,1.0,,,,,,Graphics Processing Units Molecular Dynamics.,,,30.0,,,,,,,,,,,,9,True,others,3.0,
21,fpop,deepmodeling/fpop,fpop,,,,https://github.com/deepmodeling/fpop,https://github.com/deepmodeling/fpop,LGPL-3.0,2023-02-10 03:16:47,2024-07-01 09:11:36.000000,2024-07-01 09:11:36,42,4.0,11.0,9.0,24.0,4.0,,2.0,,,,636.0,,,8.0,8.0,4.0,https://pypi.org/project/fpop,636.0,,,,,,,,,,8,True,others,3.0,
22,community,deepmodeling/community,,,,,https://github.com/deepmodeling/community,https://github.com/deepmodeling/community,,2021-05-06 04:50:02,2024-07-12 03:17:20.000000,2024-07-12 03:17:20,124,18.0,20.0,11.0,39.0,,2.0,79.0,,,,,,DeepModeling community content.,,,17.0,,,,,,,,,,,,7,True,others,3.0,
23,tbplas,deepmodeling/tbplas,,,,,https://github.com/deepmodeling/tbplas,https://github.com/deepmodeling/tbplas,,2024-02-29 03:21:24,2024-04-11 02:16:51.000000,2024-01-17 13:25:05,662,,4.0,9.0,2.0,2.0,,7.0,2024-03-01 09:33:35,1.6,,,1.0,Repository of TBPLaS (tight-binding package for large-scale simulation).,,,10.0,,,,,,,,,,,,7,True,others,3.0,
24,fealpy,deepmodeling/fealpy,fealpy,,,,https://github.com/deepmodeling/fealpy,https://github.com/deepmodeling/fealpy,,2023-04-10 03:58:57,2024-04-24 03:09:27.000000,2024-04-24 01:36:31,6125,,2.0,1.0,1.0,,,3.0,,,,82.0,,Finite Element Analysis Library in Python.,,,57.0,https://pypi.org/project/fealpy,82.0,,,,,,,,,,7,True,others,3.0,
25,Blog,deepmodeling/blog,,,,,https://github.com/deepmodeling/blog,https://github.com/deepmodeling/blog,LGPL-3.0,2021-06-10 23:11:55,2024-07-09 21:04:11.000000,2024-07-01 21:29:34,170,3.0,7.0,6.0,102.0,,,1.0,,,,,,DeepModeling Blog.,,,7.0,,,,,,,,,,,,7,True,others,3.0,
26,Uni-Fold,deepmodeling/Uni-Fold,,,,dptechnology/unifold,https://github.com/deepmodeling/Uni-Fold,https://github.com/deepmodeling/Uni-Fold,Apache-2.0,2021-12-07 14:40:37,2024-04-11 02:15:21.000000,2022-08-18 15:27:32,29,,18.0,5.0,2.0,,1.0,91.0,,,,20.0,,,,,3.0,,,,,,,,https://hub.docker.com/r/dptechnology/unifold,2024-01-08 06:24:09.367953,,670.0,6,True,others,3.0,
27,AIS-Square,deepmodeling/AIS-Square,,,,,https://github.com/deepmodeling/AIS-Square,https://github.com/deepmodeling/AIS-Square,LGPL-3.0,2022-09-13 09:52:30,2024-07-30 13:14:00.000000,2023-12-06 03:06:55,469,,8.0,8.0,210.0,5.0,1.0,9.0,,,,,,,,,8.0,,,,,,,,,,,,6,True,others,3.0,
28,docs,deepmodeling/docs,,,,,https://github.com/deepmodeling/docs,https://github.com/deepmodeling/docs,LGPL-3.0,2021-07-05 00:32:29,2024-04-11 04:19:01.000000,2024-04-11 04:19:01,27,,7.0,5.0,22.0,,,3.0,,,,,,The home page of DeepModeling documentation.,,,8.0,,,,,,,,,,,,6,True,others,3.0,
29,AI4Science101,deepmodeling/AI4Science101,,,,,https://github.com/deepmodeling/AI4Science101,https://github.com/deepmodeling/AI4Science101,,2022-06-19 02:26:48,2024-04-11 02:15:55.000000,2022-09-04 02:06:18,139,,13.0,9.0,29.0,,1.0,83.0,,,,,,AI for Science.,,,5.0,,,,,,,,,,,,5,True,others,3.0,
30,tutorials,deepmodeling/tutorials,,,,,https://github.com/deepmodeling/tutorials,https://github.com/deepmodeling/tutorials,,2022-03-07 06:19:19,2024-05-06 20:57:28.000000,2022-09-26 07:49:48,136,,22.0,5.0,63.0,,2.0,13.0,,,,,,Tutorials for DeepModeling projects.,,,10.0,,,,,,,,,,,,5,True,others,3.0,
31,DeePDih,deepmodeling/DeePDih,,,,,https://github.com/deepmodeling/DeePDih,https://github.com/deepmodeling/DeePDih,MIT,2024-03-03 13:22:19,2024-06-23 14:34:36.000000,2024-04-19 07:37:47,61,,2.0,2.0,,,,3.0,,,,,,Deep Potential driven molecular dihedral scan toolkit.,,,,,,,,,,,,,,,5,True,others,3.0,
32,DeepH-pack,deepmodeling/DeepH-pack,,,,,https://github.com/deepmodeling/DeepH-pack,https://github.com/deepmodeling/DeepH-pack,LGPL-3.0,2022-07-19 08:07:24,2024-04-11 02:16:01.000000,2023-12-28 12:48:09,56,,6.0,2.0,2.0,4.0,2.0,11.0,,,,,,Deep neural networks for density functional theory Hamiltonian.,,,6.0,,,,,,,,,,,,4,True,others,3.0,
33,tutorials-cn,deepmodeling/tutorials-cn,,,,,https://github.com/deepmodeling/tutorials-cn,https://github.com/deepmodeling/tutorials-cn,LGPL-2.1,2022-03-30 07:39:32,2024-04-11 02:15:41.000000,2022-12-29 11:58:55,9,,7.0,5.0,12.0,,,3.0,,,,,,,,,4.0,,,,,,,,,,,,4,True,others,3.0,
34,ADMP,deepmodeling/ADMP,,,,,https://github.com/deepmodeling/ADMP,https://github.com/deepmodeling/ADMP,,2021-12-26 07:22:47,2024-04-11 02:15:25.000000,2022-02-15 02:13:59,120,,2.0,1.0,6.0,,,2.0,,,,,,Automatic Differentiation Multipole Moment Molecular Forcefield.,,,7.0,,,,,,,,,,,,2,True,others,3.0,
35,LibRI,deepmodeling/LibRI,,,,,https://github.com/deepmodeling/LibRI,https://github.com/deepmodeling/LibRI,GPL-3.0,2023-04-19 02:10:20,2024-04-11 02:16:14.000000,2023-04-10 15:53:42,80,,1.0,2.0,1.0,2.0,1.0,6.0,,,,,,,,,2.0,,,,,,,,,,,,1,True,others,3.0,
36,openfinite,deepmodeling/openfinite,,,,,https://github.com/deepmodeling/openfinite,https://github.com/deepmodeling/openfinite,LGPL-3.0,2021-10-10 08:56:48,2024-04-11 02:15:14.000000,2021-10-06 08:13:39,13,,1.0,1.0,1.0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,0,True,others,,
37,dflow-op-cutter,deepmodeling/dflow-op-cutter,,,,,https://github.com/deepmodeling/dflow-op-cutter,https://github.com/deepmodeling/dflow-op-cutter,,2022-06-24 01:31:42,2024-04-11 02:15:58.000000,2022-07-06 09:54:08,4,,1.0,4.0,1.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,0,True,others,,
