,name,github_id,pypi_id,conda_id,npm_id,dockerhub_id,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,npm_url,npm_monthly_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank,show,category,projectrank_placing,trending
10,DPGEN2,deepmodeling/dpgen2,dpgen2,,,dptechnology/dpgen2,https://github.com/deepmodeling/dpgen2,https://github.com/deepmodeling/dpgen2,LGPL-3.0,2022-02-28 02:41:16,2025-12-02 00:42:11.214113,2025-12-02 00:40:35,348,5.0,36.0,5.0,270.0,17.0,28.0,40,2023-01-28 03:43:25,0.0.7,,218.0,7.0,2nd generation of the Deep Potential GENerator.,6.0,6.0,19.0,https://pypi.org/project/dpgen2,127.0,,,,,,https://hub.docker.com/r/dptechnology/dpgen2,2025-12-02 00:42:11.214113,,4214.0,16,True,others,2,
11,dargs,deepmodeling/dargs,dargs,conda-forge/dargs,,,https://github.com/deepmodeling/dargs,https://github.com/deepmodeling/dargs,LGPL-3.0,2020-09-19 22:20:28,2025-12-17 08:38:40.000000,2025-12-17 08:38:39,166,2.0,3.0,4.0,84.0,2.0,7.0,6,2024-11-21 03:25:26,0.4.10,,37757.0,31.0,Argument processing for the deep modeling project.,151.0,151.0,7.0,https://pypi.org/project/dargs,36741.0,https://anaconda.org/conda-forge/dargs,2025-04-22 14:57:50.542,56901.0,,,,,,,16,True,others,2,-1.0
12,DMFF,deepmodeling/DMFF,,conda-forge/dmff,,,https://github.com/deepmodeling/DMFF,https://github.com/deepmodeling/DMFF,LGPL-3.0,2022-02-14 01:35:50,2025-12-02 23:27:00.000000,2025-08-06 00:16:18,438,,47.0,8.0,180.0,8.0,20.0,183,2023-11-09 14:32:37,1.0.0,,119.0,4.0,DMFF (Differentiable Molecular Force Field) is a Jax-based python package that provides a full differentiable..,,,17.0,,,https://anaconda.org/conda-forge/dmff,2025-04-22 14:58:55.028,2752.0,,,,,,,14,True,others,2,
13,APEX,deepmodeling/APEX,apex-flow,,,,https://github.com/deepmodeling/APEX,https://github.com/deepmodeling/APEX,LGPL-3.0,2023-04-20 06:13:42,2025-05-07 07:41:26.000000,2025-04-10 13:16:14,621,,23.0,6.0,88.0,1.0,9.0,41,2024-05-06 10:01:52,1.2.0,,256.0,4.0,APEX: Alloy Properties EXplorer using simulations.,4.0,4.0,7.0,https://pypi.org/project/apex-flow,256.0,,,,,,,,,,14,True,others,2,
14,DP-GUI,deepmodeling/dpgui,dpgui,,,,https://github.com/deepmodeling/dpgui,https://github.com/deepmodeling/dpgui,LGPL-3.0,2021-07-21 18:48:23,2025-12-15 20:38:56.000000,2025-08-26 11:26:26,326,,5.0,5.0,554.0,,1.0,8,2024-11-17 07:05:49,1.0.1.post0,,20332.0,5.0,A web-based GUI for user inputs.,13.0,13.0,4.0,https://pypi.org/project/dpgui,20332.0,,,,,,,,,,14,True,others,2,
15,rid-kit,deepmodeling/rid-kit,rid-kit,,,,https://github.com/deepmodeling/rid-kit,https://github.com/deepmodeling/rid-kit,LGPL-3.0,2021-02-02 02:44:00,2025-03-31 04:23:22.000000,2025-03-31 04:21:54,477,,24.0,3.0,21.0,2.0,3.0,51,2024-05-14 03:25:35,0.6.4,148.0,60.0,5.0,Reinforced dynamics.,2.0,2.0,14.0,https://pypi.org/project/rid-kit,58.0,,,,,,,,,,12,True,others,3,
16,GPUMD,deepmodeling/GPUMD,,,,,https://github.com/deepmodeling/GPUMD,https://github.com/deepmodeling/GPUMD,GPL-3.0,2024-06-18 05:40:21,2025-12-12 18:39:23.000000,2025-12-12 14:35:06,6071,331.0,,,,,,9,,,,,,Graphics Processing Units Molecular Dynamics.,,,55.0,,,,,,,,,,,,12,True,others,3,1.0
17,deepmodeling_sphinx,deepmodeling/deepmodeling_sphinx,deepmodeling_sphinx,,,,https://github.com/deepmodeling/deepmodeling_sphinx,https://github.com/deepmodeling/deepmodeling_sphinx,LGPL-3.0,2022-03-04 00:19:06,2025-12-15 20:38:50.000000,2025-11-12 10:16:02,81,3.0,6.0,4.0,75.0,,1.0,3,2025-11-12 10:16:41,0.3.2,,1387.0,26.0,Sphinx extension for DeepModeling projects.,,,8.0,https://pypi.org/project/deepmodeling_sphinx,1387.0,,,,,,,,,,12,True,others,3,
18,fealpy,deepmodeling/fealpy,fealpy,,,,https://github.com/deepmodeling/fealpy,https://github.com/deepmodeling/fealpy,,2023-04-10 03:58:57,2025-05-09 01:36:48.000000,2025-04-28 09:12:41,9611,,2.0,,1.0,,,6,,,,1159.0,,Finite Element Analysis Library in Python.,,,69.0,https://pypi.org/project/fealpy,1159.0,,,,,,,,,,11,True,others,3,
19,dpti,deepmodeling/dpti,dpti,,,,https://github.com/deepmodeling/dpti,https://github.com/deepmodeling/dpti,LGPL-3.0,2021-04-04 13:57:37,2025-12-15 20:39:18.000000,2025-03-15 19:50:12,432,,22.0,5.0,86.0,9.0,1.0,30,,,,43.0,,A Python Package to Automate Thermodynamic Integration Calculations for Free Energy.,2.0,2.0,17.0,https://pypi.org/project/dpti,43.0,,,,,,,,,,10,True,others,3,
20,DeePKS-kit,deepmodeling/deepks-kit,,,,,https://github.com/deepmodeling/deepks-kit,https://github.com/deepmodeling/deepks-kit,LGPL-3.0,2020-07-29 03:27:50,2025-04-28 21:22:59.000000,2025-04-28 21:22:58,385,,37.0,12.0,47.0,14.0,17.0,117,,,,,,a package for developing machine learning-based chemically accurate energy and density functional models.,,,7.0,,,,,,,,,,,,9,True,others,3,
21,AIS-Square,deepmodeling/AIS-Square,,,,,https://github.com/deepmodeling/AIS-Square,https://github.com/deepmodeling/AIS-Square,LGPL-3.0,2022-09-13 09:52:30,2025-12-03 03:41:20.000000,2025-12-03 03:41:20,1222,48.0,8.0,7.0,211.0,5.0,1.0,15,,,,,,,,,8.0,,,,,,,,,,,,9,True,others,3,
22,Blog,deepmodeling/blog,,,,,https://github.com/deepmodeling/blog,https://github.com/deepmodeling/blog,LGPL-3.0,2021-06-10 23:11:55,2025-12-11 09:06:51.000000,2025-12-11 09:06:49,381,11.0,9.0,5.0,334.0,,,3,,,,,,DeepModeling Blog.,,,11.0,,,,,,,,,,,,9,True,others,3,
23,fpop,deepmodeling/fpop,fpop,,,,https://github.com/deepmodeling/fpop,https://github.com/deepmodeling/fpop,LGPL-3.0,2023-02-10 03:16:47,2024-07-01 09:11:36.000000,2024-07-01 09:11:36,42,,12.0,8.0,25.0,4.0,,3,,,,843.0,,,15.0,15.0,4.0,https://pypi.org/project/fpop,843.0,,,,,,,,,,9,True,others,3,-1.0
24,community,deepmodeling/community,,,,,https://github.com/deepmodeling/community,https://github.com/deepmodeling/community,,2021-05-06 04:50:02,2025-12-15 06:37:21.000000,2025-11-03 07:07:19,171,6.0,23.0,9.0,55.0,,2.0,89,,,,,,DeepModeling community content.,,,19.0,,,,,,,,,,,,8,True,others,3,
25,args,deepmodeling/args,,,@deepmodeling/args,,https://github.com/deepmodeling/args,https://github.com/deepmodeling/args,LGPL-3.0,2021-12-27 03:27:24,2025-12-15 15:39:24.000000,2025-12-15 15:39:22,88,2.0,2.0,4.0,69.0,,,2,2025-03-06 02:44:56,0.1.1,,49.0,18.0,DeepModeling dargs arguments generation.,5.0,5.0,3.0,,,,,,https://www.npmjs.com/package/@deepmodeling/args,49.0,,,,,8,True,others,3,-1.0
26,Uni-Fold,deepmodeling/Uni-Fold,,,,dptechnology/unifold,https://github.com/deepmodeling/Uni-Fold,https://github.com/deepmodeling/Uni-Fold,Apache-2.0,2021-12-07 14:40:37,2024-04-11 02:15:21.000000,2022-08-18 15:27:32,29,,19.0,4.0,2.0,,1.0,92,,,,25.0,,,,,3.0,,,,,,,,https://hub.docker.com/r/dptechnology/unifold,2024-01-08 06:24:09.367953,,1206.0,7,True,others,3,
27,tutorials,deepmodeling/tutorials,,,,,https://github.com/deepmodeling/tutorials,https://github.com/deepmodeling/tutorials,,2022-03-07 06:19:19,2025-04-03 06:16:39.000000,2025-04-03 06:16:39,146,,23.0,4.0,67.0,1.0,3.0,15,,,,,,Tutorials for DeepModeling projects.,,,12.0,,,,,,,,,,,,6,True,others,3,
28,tbplas,deepmodeling/tbplas,,,,,https://github.com/deepmodeling/tbplas,https://github.com/deepmodeling/tbplas,,2024-02-29 03:21:24,2024-04-11 02:16:51.000000,2024-01-17 13:25:05,662,,6.0,8.0,2.0,3.0,,14,2024-03-01 09:33:35,1.6,,,1.0,Repository of TBPLaS (tight-binding package for large-scale simulation).,,,10.0,,,,,,,,,,,,6,True,others,3,
29,docs,deepmodeling/docs,,,,,https://github.com/deepmodeling/docs,https://github.com/deepmodeling/docs,LGPL-3.0,2021-07-05 00:32:29,2024-10-28 21:42:38.000000,2024-10-28 21:42:38,28,,7.0,4.0,24.0,,,3,,,,,,The home page of DeepModeling documentation.,,,8.0,,,,,,,,,,,,6,True,others,3,
30,AI4Science101,deepmodeling/AI4Science101,,,,,https://github.com/deepmodeling/AI4Science101,https://github.com/deepmodeling/AI4Science101,,2022-06-19 02:26:48,2024-04-11 02:15:55.000000,2022-09-04 02:06:18,139,,15.0,8.0,29.0,,1.0,99,,,,,,AI for Science.,,,5.0,,,,,,,,,,,,5,True,others,3,
31,DeePDih,deepmodeling/DeePDih,,,,,https://github.com/deepmodeling/DeePDih,https://github.com/deepmodeling/DeePDih,MIT,2024-03-03 13:22:19,2025-08-05 23:30:28.000000,2025-08-05 23:30:28,63,,3.0,2.0,,,,6,2024-12-21 09:53:32,dpa-2-gfn2-xtb-tblite,6.0,0.0,1.0,Deep Potential driven molecular dihedral scan toolkit.,,,,,,,,,,,,,,,5,True,others,3,
32,ADMP,deepmodeling/ADMP,,,,,https://github.com/deepmodeling/ADMP,https://github.com/deepmodeling/ADMP,,2021-12-26 07:22:47,2024-04-11 02:15:25.000000,2022-02-15 02:13:59,120,,3.0,,6.0,,,3,,,,,,Automatic Differentiation Multipole Moment Molecular Forcefield.,,,7.0,,,,,,,,,,,,5,True,others,3,
33,DeepH-pack,deepmodeling/DeepH-pack,,,,,https://github.com/deepmodeling/DeepH-pack,https://github.com/deepmodeling/DeepH-pack,LGPL-3.0,2022-07-19 08:07:24,2024-04-11 02:16:01.000000,2023-12-28 12:48:09,56,,6.0,1.0,2.0,4.0,2.0,12,,,,,,Deep neural networks for density functional theory Hamiltonian.,,,6.0,,,,,,,,,,,,4,True,others,3,
34,tutorials-cn,deepmodeling/tutorials-cn,,,,,https://github.com/deepmodeling/tutorials-cn,https://github.com/deepmodeling/tutorials-cn,LGPL-2.1,2022-03-30 07:39:32,2024-04-11 02:15:41.000000,2022-12-29 11:58:55,9,,8.0,4.0,13.0,,,6,,,,,,,,,4.0,,,,,,,,,,,,4,True,others,3,
35,LibRI,deepmodeling/LibRI,,,,,https://github.com/deepmodeling/LibRI,https://github.com/deepmodeling/LibRI,GPL-3.0,2023-04-19 02:10:20,2025-02-18 05:21:27.000000,2025-01-10 16:30:29,127,,1.0,1.0,1.0,2.0,1.0,6,,,,,,,,,3.0,,,,,,,,,,,,2,True,others,3,
36,openfinite,deepmodeling/openfinite,,,,,https://github.com/deepmodeling/openfinite,https://github.com/deepmodeling/openfinite,LGPL-3.0,2021-10-10 08:56:48,2024-04-11 02:15:14.000000,2021-10-06 08:13:39,13,,2.0,,1.0,,,1,,,,,,,,,2.0,,,,,,,,,,,,1,True,others,3,
37,dflow-op-cutter,deepmodeling/dflow-op-cutter,,,,,https://github.com/deepmodeling/dflow-op-cutter,https://github.com/deepmodeling/dflow-op-cutter,,2022-06-24 01:31:42,2024-04-11 02:15:58.000000,2022-07-06 09:54:08,4,,2.0,3.0,1.0,,1.0,1,,,,,,,,,2.0,,,,,,,,,,,,-1,True,others,3,
