,name,github_id,pypi_id,conda_id,npm_id,dockerhub_id,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,npm_url,npm_monthly_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank,show,category,projectrank_placing,trending
10,DPGEN2,deepmodeling/dpgen2,dpgen2,,,dptechnology/dpgen2,https://github.com/deepmodeling/dpgen2,https://github.com/deepmodeling/dpgen2,LGPL-3.0,2022-02-28 02:41:16,2024-06-17 14:53:12.053380,2024-06-17 14:51:55,291,32.0,22,7,198,11.0,21.0,29.0,2023-01-28 03:43:25,0.0.7,,137.0,7.0,2nd generation of the Deep Potential GENerator.,2.0,2.0,13,https://pypi.org/project/dpgen2,36.0,,,,,,https://hub.docker.com/r/dptechnology/dpgen2,2024-06-17 14:53:12.053380,,2854.0,15,True,others,2,1.0
11,APEX,deepmodeling/APEX,apex-flow,,,,https://github.com/deepmodeling/APEX,https://github.com/deepmodeling/APEX,LGPL-3.0,2023-04-20 06:13:42,2024-05-06 10:01:52.000000,2024-05-06 09:59:20,529,112.0,15,7,62,1.0,5.0,19.0,2024-05-06 10:01:52,1.2.0,,400.0,4.0,APEX: Alloy Properties EXplorer using simulations.,,,6,https://pypi.org/project/apex-flow,400.0,,,,,,,,,,15,True,others,2,
12,DP-GUI,deepmodeling/dpgui,dpgui,,,,https://github.com/deepmodeling/dpgui,https://github.com/deepmodeling/dpgui,LGPL-3.0,2021-07-21 18:48:23,2024-06-20 10:35:34.000000,2024-05-31 07:44:25,304,23.0,4,6,457,,1.0,7.0,2023-10-13 05:16:09,1.0.0,,30556.0,4.0,A web-based GUI for user inputs.,6.0,6.0,3,https://pypi.org/project/dpgui,30556.0,,,,,,,,,,15,True,others,2,
13,rid-kit,deepmodeling/rid-kit,rid-kit,,,,https://github.com/deepmodeling/rid-kit,https://github.com/deepmodeling/rid-kit,LGPL-3.0,2021-02-02 02:44:00,2024-05-14 03:22:33.000000,2024-05-14 03:22:27,473,4.0,21,5,21,,3.0,42.0,2024-05-14 03:25:35,0.6.4,143.0,77.0,5.0,Reinforced dynamics.,,,14,https://pypi.org/project/rid-kit,73.0,,,,,,,,,,14,True,others,2,
14,JAX-FEM,deepmodeling/jax-fem,jax-fem,,,,https://github.com/deepmodeling/jax-fem,https://github.com/deepmodeling/jax-fem,GPL-3.0,2023-10-02 15:20:54,2024-05-17 13:28:22.000000,2024-05-17 13:28:16,188,22.0,32,9,4,19.0,5.0,190.0,,,,135.0,,Differentiable Finite Element Method with JAX.,,,7,https://pypi.org/project/jax-fem,135.0,,,,,,,,,,13,True,others,2,
15,DMFF,deepmodeling/DMFF,,conda-forge/dmff,,,https://github.com/deepmodeling/DMFF,https://github.com/deepmodeling/DMFF,LGPL-3.0,2022-02-14 01:35:50,2024-06-03 09:49:56.000000,2024-01-12 00:58:20,431,,40,9,158,10.0,16.0,140.0,2023-11-09 14:32:37,1.0.0,,92.0,4.0,DMFF (Differentiable Molecular Force Field) is a Jax-based python package that provides a full differentiable..,,,14,,,https://anaconda.org/conda-forge/dmff,2024-01-06 07:33:02.470,463.0,,,,,,,13,True,others,2,
16,deepmodeling_sphinx,deepmodeling/deepmodeling_sphinx,deepmodeling_sphinx,,,,https://github.com/deepmodeling/deepmodeling_sphinx,https://github.com/deepmodeling/deepmodeling_sphinx,LGPL-3.0,2022-03-04 00:19:06,2024-06-17 21:46:45.000000,2024-05-14 22:54:20,66,10.0,6,5,58,,,2.0,2024-05-14 22:54:34,0.2.8,,2808.0,21.0,Sphinx extension for DeepModeling projects.,,,7,https://pypi.org/project/deepmodeling_sphinx,2808.0,,,,,,,,,,13,True,others,2,
17,args,deepmodeling/args,,,@deepmodeling/args,,https://github.com/deepmodeling/args,https://github.com/deepmodeling/args,LGPL-3.0,2021-12-27 03:27:24,2024-05-28 00:15:20.000000,2024-05-28 00:15:19,72,14.0,2,6,44,,,2.0,2024-04-11 23:49:50,0.0.17,,142.0,16.0,DeepModeling dargs arguments generation.,5.0,5.0,3,,,,,,https://www.npmjs.com/package/@deepmodeling/args,142.0,,,,,11,True,others,3,
18,DeePKS-kit,deepmodeling/deepks-kit,,,,,https://github.com/deepmodeling/deepks-kit,https://github.com/deepmodeling/deepks-kit,LGPL-3.0,2020-07-29 03:27:50,2024-04-13 03:44:40.000000,2024-04-13 03:44:40,384,4.0,33,14,42,5.0,13.0,96.0,,,,,,a package for developing machine learning-based chemically accurate energy and density functional models.,,,7,,,,,,,,,,,,10,True,others,3,
19,fealpy,deepmodeling/fealpy,fealpy,,,,https://github.com/deepmodeling/fealpy,https://github.com/deepmodeling/fealpy,,2023-04-10 03:58:57,2024-04-24 03:09:27.000000,2024-04-24 01:36:31,6125,189.0,2,1,1,,,3.0,,,,62.0,,Finite Element Analysis Library in Python.,,,57,https://pypi.org/project/fealpy,62.0,,,,,,,,,,10,True,others,3,-1.0
20,dpti,deepmodeling/dpti,dpti,,,,https://github.com/deepmodeling/dpti,https://github.com/deepmodeling/dpti,LGPL-3.0,2021-04-04 13:57:37,2024-06-17 21:47:36.000000,2024-04-13 06:51:36,394,8.0,20,7,58,7.0,,19.0,,,,22.0,,A Python Package to Automate Thermodynamic Integration Calculations for Free Energy.,,,16,https://pypi.org/project/dpti,22.0,,,,,,,,,,9,True,others,3,
21,fpop,deepmodeling/fpop,fpop,,,,https://github.com/deepmodeling/fpop,https://github.com/deepmodeling/fpop,LGPL-3.0,2023-02-10 03:16:47,2024-04-11 02:10:46.000000,2024-02-28 06:09:59,38,,8,9,21,4.0,,1.0,,,,1466.0,,,5.0,5.0,3,https://pypi.org/project/fpop,1466.0,,,,,,,,,,9,True,others,3,
22,Blog,deepmodeling/blog,,,,,https://github.com/deepmodeling/blog,https://github.com/deepmodeling/blog,LGPL-3.0,2021-06-10 23:11:55,2024-06-19 19:16:26.000000,2024-06-14 21:52:15,168,10.0,7,6,97,,,1.0,,,,,,DeepModeling Blog.,,,7,,,,,,,,,,,,8,True,others,3,1.0
23,Uni-Fold,deepmodeling/Uni-Fold,,,,dptechnology/unifold,https://github.com/deepmodeling/Uni-Fold,https://github.com/deepmodeling/Uni-Fold,Apache-2.0,2021-12-07 14:40:37,2024-04-11 02:15:21.000000,2022-08-18 15:27:32,29,,18,5,2,,1.0,90.0,,,,20.0,,,,,3,,,,,,,,https://hub.docker.com/r/dptechnology/unifold,2024-01-08 06:24:09.367953,,622.0,7,True,others,3,
24,community,deepmodeling/community,,,,,https://github.com/deepmodeling/community,https://github.com/deepmodeling/community,,2021-05-06 04:50:02,2024-06-17 08:03:32.000000,2024-06-17 08:03:32,115,11.0,19,11,37,,2.0,77.0,,,,,,DeepModeling community content.,,,16,,,,,,,,,,,,7,True,others,3,1.0
25,tbplas,deepmodeling/tbplas,,,,,https://github.com/deepmodeling/tbplas,https://github.com/deepmodeling/tbplas,,2024-02-29 03:21:24,2024-04-11 02:16:51.000000,2024-01-17 13:25:05,662,,4,9,2,2.0,,6.0,2024-03-01 09:33:35,1.6,,,1.0,Repository of TBPLaS (tight-binding package for large-scale simulation).,,,10,,,,,,,,,,,,7,True,others,3,
26,AI4Science101,deepmodeling/AI4Science101,,,,,https://github.com/deepmodeling/AI4Science101,https://github.com/deepmodeling/AI4Science101,,2022-06-19 02:26:48,2024-04-11 02:15:55.000000,2022-09-04 02:06:18,139,,13,9,29,,1.0,82.0,,,,,,AI for Science.,,,5,,,,,,,,,,,,6,True,others,3,
27,tutorials,deepmodeling/tutorials,,,,,https://github.com/deepmodeling/tutorials,https://github.com/deepmodeling/tutorials,,2022-03-07 06:19:19,2024-05-06 20:57:28.000000,2022-09-26 07:49:48,136,,22,5,63,,2.0,13.0,,,,,,Tutorials for DeepModeling projects.,,,10,,,,,,,,,,,,6,True,others,3,
28,AIS-Square,deepmodeling/AIS-Square,,,,,https://github.com/deepmodeling/AIS-Square,https://github.com/deepmodeling/AIS-Square,LGPL-3.0,2022-09-13 09:52:30,2024-06-17 08:56:48.000000,2023-12-06 03:06:55,469,,8,8,210,5.0,1.0,10.0,,,,,,,,,8,,,,,,,,,,,,6,True,others,3,
29,docs,deepmodeling/docs,,,,,https://github.com/deepmodeling/docs,https://github.com/deepmodeling/docs,LGPL-3.0,2021-07-05 00:32:29,2024-04-11 04:19:01.000000,2024-04-11 04:19:01,27,1.0,7,5,22,,,3.0,,,,,,The home page of DeepModeling documentation.,,,8,,,,,,,,,,,,6,True,others,3,
30,DeepH-pack,deepmodeling/DeepH-pack,,,,,https://github.com/deepmodeling/DeepH-pack,https://github.com/deepmodeling/DeepH-pack,LGPL-3.0,2022-07-19 08:07:24,2024-04-11 02:16:01.000000,2023-12-28 12:48:09,56,,6,2,2,4.0,2.0,11.0,,,,,,Deep neural networks for density functional theory Hamiltonian.,,,6,,,,,,,,,,,,5,True,others,3,
31,tutorials-cn,deepmodeling/tutorials-cn,,,,,https://github.com/deepmodeling/tutorials-cn,https://github.com/deepmodeling/tutorials-cn,LGPL-2.1,2022-03-30 07:39:32,2024-04-11 02:15:41.000000,2022-12-29 11:58:55,9,,7,5,12,,,3.0,,,,,,,,,4,,,,,,,,,,,,5,True,others,3,
32,ADMP,deepmodeling/ADMP,,,,,https://github.com/deepmodeling/ADMP,https://github.com/deepmodeling/ADMP,,2021-12-26 07:22:47,2024-04-11 02:15:25.000000,2022-02-15 02:13:59,120,,2,1,6,,,2.0,,,,,,Automatic Differentiation Multipole Moment Molecular Forcefield.,,,7,,,,,,,,,,,,3,True,others,3,
33,LibRI,deepmodeling/LibRI,,,,,https://github.com/deepmodeling/LibRI,https://github.com/deepmodeling/LibRI,GPL-3.0,2023-04-19 02:10:20,2024-04-11 02:16:14.000000,2023-04-10 15:53:42,80,,1,2,1,2.0,1.0,6.0,,,,,,,,,2,,,,,,,,,,,,2,True,others,3,
34,openfinite,deepmodeling/openfinite,,,,,https://github.com/deepmodeling/openfinite,https://github.com/deepmodeling/openfinite,LGPL-3.0,2021-10-10 08:56:48,2024-04-11 02:15:14.000000,2021-10-06 08:13:39,13,,1,1,1,,,1.0,,,,,,,,,2,,,,,,,,,,,,1,True,others,3,
35,dflow-op-cutter,deepmodeling/dflow-op-cutter,,,,,https://github.com/deepmodeling/dflow-op-cutter,https://github.com/deepmodeling/dflow-op-cutter,,2022-06-24 01:31:42,2024-04-11 02:15:58.000000,2022-07-06 09:54:08,4,,1,4,1,,1.0,,,,,,,,,,2,,,,,,,,,,,,1,True,others,3,
