,name,github_id,pypi_id,conda_id,npm_id,dockerhub_id,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,npm_url,npm_monthly_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank,show,category,projectrank_placing,trending
10,DPGEN2,deepmodeling/dpgen2,dpgen2,,,dptechnology/dpgen2,https://github.com/deepmodeling/dpgen2,https://github.com/deepmodeling/dpgen2,LGPL-3.0,2022-02-28 02:41:16,2024-02-22 09:19:00.010832,2024-02-22 09:17:40,255,10.0,15.0,7,163.0,10.0,16.0,25.0,2023-01-28 03:43:25,0.0.7,,203.0,7.0,2nd generation of the Deep Potential GENerator.,1.0,1.0,11,https://pypi.org/project/dpgen2,105.0,,,,,,https://hub.docker.com/r/dptechnology/dpgen2,2024-02-22 09:19:00.010832,,2375.0,14,True,others,2.0,
11,rid-kit,deepmodeling/rid-kit,rid-kit,,,,https://github.com/deepmodeling/rid-kit,https://github.com/deepmodeling/rid-kit,LGPL-3.0,2021-02-02 02:44:00,2024-02-07 07:27:27.000000,2023-09-22 08:42:39,469,,20.0,5,19.0,,3.0,42.0,2023-08-29 13:51:28,0.6.2,142.0,83.0,4.0,Reinforced dynamics.,,,14,https://pypi.org/project/rid-kit,79.0,,,,,,,,,,12,True,others,2.0,
12,DeePTB,deepmodeling/DeePTB,,,,,https://github.com/deepmodeling/DeePTB,https://github.com/deepmodeling/DeePTB,LGPL-3.0,2023-07-11 03:19:42,2024-02-28 09:43:06.000000,2024-02-26 02:47:48,566,15.0,10.0,1,45.0,2.0,18.0,26.0,2024-02-02 07:15:32,1.1.0,,,5.0,DeePTB: A deep learning package for tight-binding approach with ab initio accuracy.,,,5,,,,,,,,,,,,12,True,others,2.0,
13,deepmodeling_sphinx,deepmodeling/deepmodeling_sphinx,deepmodeling_sphinx,,,,https://github.com/deepmodeling/deepmodeling_sphinx,https://github.com/deepmodeling/deepmodeling_sphinx,LGPL-3.0,2022-03-04 00:19:06,2024-02-19 23:50:26.000000,2023-12-17 21:15:37,55,2.0,5.0,5,47.0,,,2.0,2023-12-17 21:15:58,0.2.5,,2720.0,18.0,Sphinx extension for DeepModeling projects.,,,5,https://pypi.org/project/deepmodeling_sphinx,2720.0,,,,,,,,,,11,True,others,3.0,
14,DeePKS-kit,deepmodeling/deepks-kit,,,,,https://github.com/deepmodeling/deepks-kit,https://github.com/deepmodeling/deepks-kit,LGPL-3.0,2020-07-29 03:27:50,2023-12-05 01:46:58.000000,2023-04-01 01:14:46,380,,31.0,13,40.0,2.0,12.0,97.0,,,,,,a package for developing machine learning-based chemically accurate energy and density functional models.,,,6,,,,,,,,,,,,10,True,others,3.0,
15,JAX-FEM,deepmodeling/jax-fem,,,,,https://github.com/deepmodeling/jax-fem,https://github.com/deepmodeling/jax-fem,GPL-3.0,2023-10-02 15:20:54,2024-02-25 01:34:49.000000,2024-02-25 01:34:46,160,14.0,21.0,4,2.0,14.0,3.0,90.0,,,,,,Differentiable Finite Element Method with JAX.,,,7,,,,,,,,,,,,10,True,others,3.0,1.0
16,APEX,deepmodeling/APEX,apex-flow,,,,https://github.com/deepmodeling/APEX,https://github.com/deepmodeling/APEX,LGPL-3.0,2023-04-20 06:13:42,2023-11-17 03:59:16.000000,2023-11-17 03:59:16,295,,10.0,7,47.0,,2.0,10.0,2023-09-25 09:25:46,1.0.1,,55.0,3.0,APEX: Alloy Properties EXplorer using simulations.,,,4,https://pypi.org/project/apex-flow,55.0,,,,,,,,,,10,True,others,3.0,
17,dpti,deepmodeling/dpti,dpti,,,,https://github.com/deepmodeling/dpti,https://github.com/deepmodeling/dpti,LGPL-3.0,2021-04-04 13:57:37,2024-02-22 17:21:19.000000,2023-07-05 08:29:35,369,,18.0,7,47.0,7.0,,18.0,,,,25.0,,A Python Package to Automate Thermodynamic Integration Calculations for Free Energy.,,,13,https://pypi.org/project/dpti,25.0,,,,,,,,,,9,True,others,3.0,
18,args,deepmodeling/args,,,@deepmodeling/args,,https://github.com/deepmodeling/args,https://github.com/deepmodeling/args,LGPL-3.0,2021-12-27 03:27:24,2024-02-12 16:58:18.000000,2024-02-12 16:58:18,58,3.0,1.0,6,32.0,,,2.0,2023-11-06 23:04:16,0.0.15,,112.0,14.0,DeepModeling dargs arguments generation.,5.0,5.0,2,,,,,,https://www.npmjs.com/package/@deepmodeling/args,112.0,,,,,9,True,others,3.0,-1.0
19,Uni-Fold,deepmodeling/Uni-Fold,,,,dptechnology/unifold,https://github.com/deepmodeling/Uni-Fold,https://github.com/deepmodeling/Uni-Fold,Apache-2.0,2021-12-07 14:40:37,2024-01-08 06:24:09.367953,2022-08-18 15:27:32,29,,17.0,5,1.0,,1.0,90.0,,,,22.0,,,,,3,,,,,,,,https://hub.docker.com/r/dptechnology/unifold,2024-01-08 06:24:09.367953,,575.0,8,True,others,3.0,
20,Blog,deepmodeling/blog,,,,,https://github.com/deepmodeling/blog,https://github.com/deepmodeling/blog,LGPL-3.0,2021-06-10 23:11:55,2024-01-22 21:39:57.000000,2024-01-19 22:22:27,157,6.0,5.0,6,83.0,,,1.0,,,,,,DeepModeling Blog.,,,5,,,,,,,,,,,,7,True,others,3.0,
21,fpop,deepmodeling/fpop,fpop,,,,https://github.com/deepmodeling/fpop,https://github.com/deepmodeling/fpop,LGPL-3.0,2023-02-10 03:16:47,2024-02-28 06:10:00.000000,2024-02-28 06:09:59,38,1.0,6.0,9,18.0,3.0,,1.0,,,,568.0,,,3.0,3.0,3,https://pypi.org/project/fpop,568.0,,,,,,,,,,7,True,others,3.0,1.0
22,community,deepmodeling/community,,,,,https://github.com/deepmodeling/community,https://github.com/deepmodeling/community,,2021-05-06 04:50:02,2024-02-06 02:36:19.000000,2024-01-03 02:46:57,92,4.0,17.0,10,29.0,,2.0,74.0,,,,,,DeepModeling community content.,,,15,,,,,,,,,,,,6,True,others,3.0,
23,docs,deepmodeling/docs,,,,,https://github.com/deepmodeling/docs,https://github.com/deepmodeling/docs,LGPL-3.0,2021-07-05 00:32:29,2023-12-17 21:17:05.000000,2023-12-17 21:17:05,24,1.0,6.0,5,19.0,,,3.0,,,,,,The home page of DeepModeling documentation.,,,7,,,,,,,,,,,,6,True,others,3.0,
24,fealpy,deepmodeling/fealpy,fealpy,,,,https://github.com/deepmodeling/fealpy,https://github.com/deepmodeling/fealpy,,2023-04-10 03:58:57,2023-11-20 13:27:40.000000,2023-11-20 02:01:26,5525,,,1,,,,2.0,,,,131.0,,Finite Element Analysis Library in Python.,,,57,https://pypi.org/project/fealpy,131.0,,,,,,,,,,6,True,others,3.0,
25,AI4Science101,deepmodeling/AI4Science101,,,,,https://github.com/deepmodeling/AI4Science101,https://github.com/deepmodeling/AI4Science101,,2022-06-19 02:26:48,2022-09-04 02:06:18.000000,2022-09-04 02:06:18,139,,12.0,9,28.0,,1.0,78.0,,,,,,AI for Science.,,,5,,,,,,,,,,,,5,True,others,3.0,
26,AIS-Square,deepmodeling/AIS-Square,,,,,https://github.com/deepmodeling/AIS-Square,https://github.com/deepmodeling/AIS-Square,LGPL-3.0,2022-09-13 09:52:30,2023-12-06 03:08:57.000000,2023-12-06 03:06:55,469,1.0,6.0,8,208.0,5.0,1.0,8.0,,,,,,,,,8,,,,,,,,,,,,5,True,others,3.0,-1.0
27,tutorials,deepmodeling/tutorials,,,,,https://github.com/deepmodeling/tutorials,https://github.com/deepmodeling/tutorials,,2022-03-07 06:19:19,2023-11-13 07:45:42.000000,2022-09-26 07:49:48,136,,20.0,5,61.0,,2.0,12.0,,,,,,Tutorials for DeepModeling projects.,,,10,,,,,,,,,,,,4,True,others,3.0,
28,DeepH-pack,deepmodeling/DeepH-pack,,,,,https://github.com/deepmodeling/DeepH-pack,https://github.com/deepmodeling/DeepH-pack,LGPL-3.0,2022-07-19 08:07:24,2023-12-29 02:24:02.000000,2023-12-28 12:48:09,56,2.0,5.0,2,1.0,1.0,2.0,10.0,,,,,,Deep neural networks for density functional theory Hamiltonian.,,,6,,,,,,,,,,,,4,True,others,3.0,
29,tutorials-cn,deepmodeling/tutorials-cn,,,,,https://github.com/deepmodeling/tutorials-cn,https://github.com/deepmodeling/tutorials-cn,LGPL-2.1,2022-03-30 07:39:32,2022-12-29 11:58:55.000000,2022-12-29 11:58:55,9,,6.0,5,11.0,,,3.0,,,,,,,,,4,,,,,,,,,,,,4,True,others,3.0,
30,ADMP,deepmodeling/ADMP,,,,,https://github.com/deepmodeling/ADMP,https://github.com/deepmodeling/ADMP,,2021-12-26 07:22:47,2022-02-17 11:03:54.000000,2022-02-15 02:13:59,120,,1.0,1,5.0,,,2.0,,,,,,Automatic Differentiation Multipole Moment Molecular Forcefield.,,,7,,,,,,,,,,,,2,True,others,3.0,
31,LibRI,deepmodeling/LibRI,,,,,https://github.com/deepmodeling/LibRI,https://github.com/deepmodeling/LibRI,GPL-3.0,2023-04-19 02:10:20,2023-04-10 15:53:42.000000,2023-04-10 15:53:42,80,,,2,,2.0,1.0,6.0,,,,,,,,,2,,,,,,,,,,,,1,True,others,3.0,
32,openfinite,deepmodeling/openfinite,,,,,https://github.com/deepmodeling/openfinite,https://github.com/deepmodeling/openfinite,LGPL-3.0,2021-10-10 08:56:48,2021-10-06 08:22:21.000000,2021-10-06 08:13:39,13,,,1,,,,1.0,,,,,,,,,2,,,,,,,,,,,,0,True,others,,
33,dflow-op-cutter,deepmodeling/dflow-op-cutter,,,,,https://github.com/deepmodeling/dflow-op-cutter,https://github.com/deepmodeling/dflow-op-cutter,,2022-06-24 01:31:42,2022-07-06 09:54:14.000000,2022-07-06 09:54:08,4,,,4,,,1.0,,,,,,,,,,2,,,,,,,,,,,,0,True,others,,
